Scenario,ground_r_value,infiltration,heating_set_point,cooling_set_point,heating_cop,cooling_cop,equipment_density,lighting_density,occupant_density,scheduled_ventilation_ach,dhw_flow_rate,Total Operational Energy,Natural Gas,Electricity
S1770,0.575,0.5,20,26,0.95,5.5,5,15,0.013,0.1,0.000709,43105931.6,18877003.92,24228927.68
S1771,0.575,0.5,20,26,0.95,5.5,5,15,0.013,1,1.58E-05,28658833.31,4442032.257,24216801.05
S1772,0.575,0.5,20,26,0.95,5.5,5,15,0.013,1,0.000709,41488031.52,17268981.58,24219049.95
S1773,0.575,0.5,20,26,0.95,5.5,5,15,0.103,0.1,1.58E-05,29467142.3,4993341.746,24473800.55
S1774,0.575,0.5,20,26,0.95,5.5,5,15,0.103,0.1,0.000709,44128861.45,19656954.35,24471907.1
S1775,0.575,0.5,20,26,0.95,5.5,5,15,0.103,1,1.58E-05,29683444.75,5227699.838,24455744.91
S1776,0.575,0.5,20,26,0.95,5.5,5,15,0.103,1,0.000709,42548470.66,18089177.68,24459292.98
S1777,0.575,0.5,20,26,0.95,5.5,15,5,0.013,0.1,1.58E-05,28326143.65,4049995.144,24276148.5
S1778,0.575,0.5,20,26,0.95,5.5,15,5,0.013,0.1,0.000709,42982848.33,18714450.01,24268398.32
S1779,0.575,0.5,20,26,0.95,5.5,15,5,0.013,1,1.58E-05,28537851.21,4294100.655,24243750.56
S1780,0.575,0.5,20,26,0.95,5.5,15,5,0.013,1,0.000709,43203747.36,18956584.64,24247162.73
S1781,0.575,0.5,20,26,0.95,5.5,15,5,0.103,0.1,1.58E-05,29359583.17,4852306.808,24507276.36
S1782,0.575,0.5,20,26,0.95,5.5,15,5,0.103,0.1,0.000709,44010275.9,19503385.33,24506890.56
S1783,0.575,0.5,20,26,0.95,5.5,15,5,0.103,1,1.58E-05,31420453,6927877.954,24492575.05
S1784,0.575,0.5,20,26,0.95,5.5,15,5,0.103,1,0.000709,44235949.23,19749294.99,24486654.25
S1785,0.575,0.5,20,26,0.95,5.5,15,15,0.013,0.1,1.58E-05,38210294.78,1995568.6,36214726.18
S1786,0.575,0.5,20,26,0.95,5.5,15,15,0.013,0.1,0.000709,52903783.7,16690638.65,36213145.05
S1787,0.575,0.5,20,26,0.95,5.5,15,15,0.013,1,1.58E-05,38367085.73,2176810.725,36190275
S1788,0.575,0.5,20,26,0.95,5.5,15,15,0.013,1,0.000709,53038316.94,16851433.24,36186883.7
S1789,0.575,0.5,20,26,0.95,5.5,15,15,0.103,0.1,1.58E-05,39206773.55,2756658.025,36450115.52
S1790,0.575,0.5,20,26,0.95,5.5,15,15,0.103,0.1,0.000709,53860675.66,17408193.66,36452482
S1791,0.575,0.5,20,26,0.95,5.5,15,15,0.103,1,1.58E-05,39379146.85,2949933.792,36429213.06
S1792,0.575,0.5,20,26,0.95,5.5,15,15,0.103,1,0.000709,54050115.35,17628352.59,36421762.76
S1793,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.013,0.1,1.58E-05,39906989.37,26224449.75,13682539.62
S1794,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.013,0.1,0.000709,54745954.49,41067560.3,13678394.2
S1795,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.013,1,1.58E-05,40625517.14,26972301.15,13653215.99
S1796,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.013,1,0.000709,55369208.69,41710370.72,13658837.97
S1797,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.103,0.1,1.58E-05,42879439.2,28715326.83,14164112.37
S1798,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.103,0.1,0.000709,55714610.66,41537075.3,14177535.36
S1799,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.103,1,1.58E-05,43518099.21,29351232.98,14166866.23
S1800,0.575,0.5,22.9,23.1,0.8,4.5,5,5,0.103,1,0.000709,58301694.92,44146161.99,14155532.93
S1801,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.013,0.1,1.58E-05,46060956.43,20221496.42,25839460.01
S1802,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.013,0.1,0.000709,60734225.47,34908218.02,25826007.45
S1803,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.013,1,1.58E-05,46869754.78,21044129.86,25825624.91
S1804,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.013,1,0.000709,61460456.88,35633503.99,25826952.89
S1805,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.103,0.1,1.58E-05,49196981.54,22866011.9,26330969.63
S1806,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.103,0.1,0.000709,63737390.8,37414861.62,26322529.18
S1807,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.103,1,1.58E-05,49778805.96,23467347.63,26311458.33
S1808,0.575,0.5,22.9,23.1,0.8,4.5,5,15,0.103,1,0.000709,64553094.18,38221935.4,26331158.77
S1809,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.013,0.1,1.58E-05,45852473.44,19988672.74,25863800.7
S1810,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.013,0.1,0.000709,60567268.75,34715871.06,25851397.68
S1811,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.013,1,1.58E-05,46434846.67,20586327.9,25848518.77
S1812,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.013,1,0.000709,61099493.47,35246394.1,25853099.37
S1813,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.103,0.1,1.58E-05,50511039.68,24221352.95,26289686.73
S1814,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.103,0.1,0.000709,63592028.48,37216867.19,26375161.3
S1815,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.103,1,1.58E-05,49492697.32,23138937.27,26353760.05
S1816,0.575,0.5,22.9,23.1,0.8,4.5,15,5,0.103,1,0.000709,64288783.72,37935323.06,26353460.66
S1817,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.013,0.1,1.58E-05,53411861.46,15373638.81,38038222.65
S1818,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.013,0.1,0.000709,68273705.36,30235543.79,38038161.57
S1819,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.013,1,1.58E-05,54000818.36,15992440.32,38008378.04
S1820,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.013,1,0.000709,68742173.69,30705134.15,38037039.54
S1821,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.103,0.1,1.58E-05,56166539.89,17626522.78,38540017.11
S1822,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.103,0.1,0.000709,70796032.87,32252358.43,38543674.44
S1823,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.103,1,1.58E-05,56826000.74,18301591.53,38524409.2
S1824,0.575,0.5,22.9,23.1,0.8,4.5,15,15,0.103,1,0.000709,71591249.03,33064436.98,38526812.05
S1825,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.013,0.1,1.58E-05,39636186.13,26391104.38,13245081.75
S1826,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.013,0.1,0.000709,54061447.72,40826219.62,13235228.1
S1827,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.013,1,1.58E-05,40342590.16,27102989.97,13239600.19
S1828,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.013,1,0.000709,55279176.27,42048500.1,13230676.17
S1829,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.103,0.1,1.58E-05,42432558.7,28771384.41,13661174.28
S1830,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.103,0.1,0.000709,57135911.93,43490128.11,13645783.82
S1831,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.103,1,1.58E-05,42953873.69,29299977.41,13653896.28
S1832,0.575,0.5,22.9,23.1,0.8,5.5,5,5,0.103,1,0.000709,57683686.16,44031211.98,13652474.18
S1833,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.013,0.1,1.58E-05,45593795.33,20338202.29,25255593.04
S1834,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.013,0.1,0.000709,60058502.18,34813756.54,25244745.64
S1835,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.013,1,1.58E-05,46173120.34,20945559.65,25227560.69
S1836,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.013,1,0.000709,60867984.38,35617489.83,25250494.55
S1837,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.103,0.1,1.58E-05,48312686.62,22664064.53,25648622.09
S1838,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.103,0.1,0.000709,61318544.86,35661125.86,25657419.01
S1839,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.103,1,1.58E-05,49190309.69,23534609.75,25655699.94
S1840,0.575,0.5,22.9,23.1,0.8,5.5,5,15,0.103,1,0.000709,63802047.28,38147295.92,25654751.35
S1841,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.013,0.1,1.58E-05,45302601.74,20025668.42,25276933.32
S1842,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.013,0.1,0.000709,60096402.41,34821492.53,25274909.88
S1843,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.013,1,1.58E-05,45971604.05,20707476.75,25264127.3
S1844,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.013,1,0.000709,60731122.23,35464753.13,25266369.1
S1845,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.103,0.1,1.58E-05,48126018.35,22442580.76,25683437.6
S1846,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.103,0.1,0.000709,62911187.27,37229754.92,25681432.35
S1847,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.103,1,1.58E-05,48948221.85,23272206.42,25676015.42
S1848,0.575,0.5,22.9,23.1,0.8,5.5,15,5,0.103,1,0.000709,63579528.35,37902566.28,25676962.07
S1849,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.013,0.1,1.58E-05,52638225.86,15335417.79,37302808.07
S1850,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.013,0.1,0.000709,67379688.84,30073723.9,37305964.94
S1851,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.013,1,1.58E-05,53300772.46,16022251.62,37278520.84
S1852,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.013,1,0.000709,68071418.66,30786603.98,37284814.68
S1853,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.103,0.1,1.58E-05,55547555.66,17845859.37,37701696.28
S1854,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.103,0.1,0.000709,70115477.94,32409903.4,37705574.54
S1855,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.103,1,1.58E-05,55970215.02,18271826.13,37698388.89
S1856,0.575,0.5,22.9,23.1,0.8,5.5,15,15,0.103,1,0.000709,70692125.05,33021300.28,37670824.77
S1857,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.013,0.1,1.58E-05,35900550.98,22226071.58,13674479.4
S1858,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.013,0.1,0.000709,50490377.66,36814415.94,13675961.72
S1859,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.013,1,1.58E-05,36635401.57,22984439.88,13650961.69
S1860,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.013,1,0.000709,51239018.9,37567139.29,13671879.61
S1861,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.103,0.1,1.58E-05,38248809.59,24092314.56,14156495.03
S1862,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.103,0.1,0.000709,52994402.39,38835242.35,14159160.03
S1863,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.103,1,1.58E-05,40766108.04,26598989.16,14167118.88
S1864,0.575,0.5,22.9,23.1,0.95,4.5,5,5,0.103,1,0.000709,51723351.84,37567833.98,14155517.86
S1865,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.013,0.1,1.58E-05,44228445.32,19861203.72,24367241.6
S1866,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.013,0.1,0.000709,57687805.61,31862832.43,25824973.18
S1867,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.013,1,1.58E-05,43593527.56,17785143.53,25808384.04
S1868,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.013,1,0.000709,58261113.22,32444568.67,25816544.55
S1869,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.103,0.1,1.58E-05,45588299.51,19280820.52,26307478.99
S1870,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.103,0.1,0.000709,60230311.75,33903259.84,26327051.91
S1871,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.103,1,1.58E-05,46033419.53,19713449.44,26319970.09
S1872,0.575,0.5,22.9,23.1,0.95,4.5,5,15,0.103,1,0.000709,58999165.46,32675936.77,26323228.7
S1873,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.013,0.1,1.58E-05,42769633.8,16889927.19,25879706.61
S1874,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.013,0.1,0.000709,57480328.82,31636736.26,25843592.56
S1875,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.013,1,1.58E-05,43271461.09,17418068.42,25853392.66
S1876,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.013,1,0.000709,57978005.95,32113094.55,25864911.41
S1877,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.103,0.1,1.58E-05,45400739.23,19015693.34,26385045.89
S1878,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.103,0.1,0.000709,60060608.89,33684370.19,26376238.7
S1879,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.103,1,1.58E-05,45958055.64,19591472.36,26366583.28
S1880,0.575,0.5,22.9,23.1,0.95,4.5,15,5,0.103,1,0.000709,60654242.82,34311090.32,26343152.5
S1881,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.013,0.1,1.58E-05,51187506.77,13151144.79,38036361.99
S1882,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.013,0.1,0.000709,65734468.54,27711916.32,38022552.22
S1883,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.013,1,1.58E-05,51597947.45,13569681.36,38028266.1
S1884,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.013,1,0.000709,66292314.01,28261205.22,38031108.79
S1885,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.103,0.1,1.58E-05,53495162.38,14960529.63,38534632.75
S1886,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.103,0.1,0.000709,68370741.49,29827308.32,38543433.17
S1887,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.103,1,1.58E-05,53864253.56,15333591.81,38530661.75
S1888,0.575,0.5,22.9,23.1,0.95,4.5,15,15,0.103,1,0.000709,68770609.24,30237780.22,38532829.02
S1889,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.013,0.1,1.58E-05,39667013.97,23262345.49,16404668.48
S1890,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.013,0.1,0.000709,48229705.78,34980746.81,13248958.96
S1891,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.013,1,1.58E-05,36003488.16,22761593.65,13241894.51
S1892,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.013,1,0.000709,50865587.85,37620039.6,13245548.25
S1893,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.103,0.1,1.58E-05,37888131.26,24224767.31,13663363.94
S1894,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.103,0.1,0.000709,50780065.29,37131790.4,13648274.89
S1895,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.103,1,1.58E-05,40303892.28,26665019.5,13638872.78
S1896,0.575,0.5,22.9,23.1,0.95,5.5,5,5,0.103,1,0.000709,53113861.75,39475593.35,13638268.4
S1897,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.013,0.1,1.58E-05,42392486.2,17151485.17,25241001.03
S1898,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.013,0.1,0.000709,57056605.95,31804243.7,25252362.25
S1899,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.013,1,1.58E-05,42994751.61,17756035.46,25238716.15
S1900,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.013,1,0.000709,57588173.01,32354682.82,25233490.19
S1901,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.103,0.1,1.58E-05,46510018.82,20909081.79,25600937.03
S1902,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.103,0.1,0.000709,59611154.13,33956455.11,25654699.01
S1903,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.103,1,1.58E-05,45491680.73,19832187.96,25659492.77
S1904,0.575,0.5,22.9,23.1,0.95,5.5,5,15,0.103,1,0.000709,60240303.41,34591794.7,25648508.72
S1905,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.013,0.1,1.58E-05,42259375.02,16967550.32,25291824.69
S1906,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.013,0.1,0.000709,54941469.56,29663104.26,25278365.3
S1907,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.013,1,1.58E-05,42680765.08,17419928.74,25260836.34
S1908,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.013,1,0.000709,57284216.32,32010738.68,25273477.65
S1909,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.103,0.1,1.58E-05,44673753.56,18984821.39,25688932.17
S1910,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.103,0.1,0.000709,59463166.75,33772243.42,25690923.33
S1911,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.103,1,1.58E-05,45337213.46,19657608.24,25679605.22
S1912,0.575,0.5,22.9,23.1,0.95,5.5,15,5,0.103,1,0.000709,60008043.5,34322117.31,25685926.19
S1913,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.013,0.1,1.58E-05,50372957.71,13078061.34,37294896.37
S1914,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.013,0.1,0.000709,65044926.09,27753575.79,37291350.31
S1915,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.013,1,1.58E-05,50822978.93,13539474.15,37283504.78
S1916,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.013,1,0.000709,63629423,26339227.73,37290195.28
S1917,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.103,0.1,1.58E-05,52626487.57,14917063.14,37709424.43
S1918,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.103,0.1,0.000709,67245771.1,29537455.39,37708315.72
S1919,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.103,1,1.58E-05,53265213.24,15564976.09,37700237.15
S1920,0.575,0.5,22.9,23.1,0.95,5.5,15,15,0.103,1,0.000709,67888167.43,30179803.52,37708363.91
S1921,0.575,0.5,22.9,26,0.8,4.5,5,5,0.013,0.1,1.58E-05,38794796.38,26207505.51,12587290.87
S1922,0.575,0.5,22.9,26,0.8,4.5,5,5,0.013,0.1,0.000709,53596038.22,41002604.5,12593433.72
S1923,0.575,0.5,22.9,26,0.8,4.5,5,5,0.013,1,1.58E-05,39614549.59,27037543.08,12577006.51
S1924,0.575,0.5,22.9,26,0.8,4.5,5,5,0.013,1,0.000709,54226563.51,41646802.22,12579761.29
S1925,0.575,0.5,22.9,26,0.8,4.5,5,5,0.103,0.1,1.58E-05,41505789.78,28636950.56,12868839.22
S1926,0.575,0.5,22.9,26,0.8,4.5,5,5,0.103,0.1,0.000709,56141542.45,43272743.15,12868799.3
S1927,0.575,0.5,22.9,26,0.8,4.5,5,5,0.103,1,1.58E-05,42226893.24,29369373.98,12857519.26
S1928,0.575,0.5,22.9,26,0.8,4.5,5,5,0.103,1,0.000709,57038553.03,44193246.02,12845307.01
S1929,0.575,0.5,22.9,26,0.8,4.5,5,15,0.013,0.1,1.58E-05,44937893.77,20336709.92,24601183.85
S1930,0.575,0.5,22.9,26,0.8,4.5,5,15,0.013,0.1,0.000709,59650810.33,35061482.77,24589327.56
S1931,0.575,0.5,22.9,26,0.8,4.5,5,15,0.013,1,1.58E-05,45473675.38,20896149.02,24577526.36
S1932,0.575,0.5,22.9,26,0.8,4.5,5,15,0.013,1,0.000709,60322180.75,35751011.7,24571169.05
S1933,0.575,0.5,22.9,26,0.8,4.5,5,15,0.103,0.1,1.58E-05,47699041.83,22825540.97,24873500.86
S1934,0.575,0.5,22.9,26,0.8,4.5,5,15,0.103,0.1,0.000709,62416968.74,37545341.44,24871627.3
S1935,0.575,0.5,22.9,26,0.8,4.5,5,15,0.103,1,1.58E-05,48456974.79,23580987.67,24875987.13
S1936,0.575,0.5,22.9,26,0.8,4.5,5,15,0.103,1,0.000709,63208984.84,38344911.58,24864073.27
S1937,0.575,0.5,22.9,26,0.8,4.5,15,5,0.013,0.1,1.58E-05,44719670.55,20078940.04,24640730.5
S1938,0.575,0.5,22.9,26,0.8,4.5,15,5,0.013,0.1,0.000709,59333989.26,34721268.32,24612720.94
S1939,0.575,0.5,22.9,26,0.8,4.5,15,5,0.013,1,1.58E-05,45355381.94,20736321.33,24619060.61
S1940,0.575,0.5,22.9,26,0.8,4.5,15,5,0.013,1,0.000709,59931083.86,35332477.63,24598606.23
S1941,0.575,0.5,22.9,26,0.8,4.5,15,5,0.103,0.1,1.58E-05,47387462.35,22463326.11,24924136.24
S1942,0.575,0.5,22.9,26,0.8,4.5,15,5,0.103,0.1,0.000709,62201828.63,37277619.64,24924208.99
S1943,0.575,0.5,22.9,26,0.8,4.5,15,5,0.103,1,1.58E-05,48096140.57,23197785.95,24898354.62
S1944,0.575,0.5,22.9,26,0.8,4.5,15,5,0.103,1,0.000709,62858745.1,37962101.01,24896644.09
S1945,0.575,0.5,22.9,26,0.8,4.5,15,15,0.013,0.1,1.58E-05,52127292.08,15414358.54,36712933.54
S1946,0.575,0.5,22.9,26,0.8,4.5,15,15,0.013,0.1,0.000709,66744558.32,30021378.27,36723180.05
S1947,0.575,0.5,22.9,26,0.8,4.5,15,15,0.013,1,1.58E-05,52881616.93,16189203.96,36692412.98
S1948,0.575,0.5,22.9,26,0.8,4.5,15,15,0.013,1,0.000709,67456206.48,30764766.95,36691439.53
S1949,0.575,0.5,22.9,26,0.8,4.5,15,15,0.103,0.1,1.58E-05,54679882.92,17690895.66,36988987.27
S1950,0.575,0.5,22.9,26,0.8,4.5,15,15,0.103,0.1,0.000709,69409818.28,32394662.69,37015155.59
S1951,0.575,0.5,22.9,26,0.8,4.5,15,15,0.103,1,1.58E-05,55182314.81,18207901.07,36974413.74
S1952,0.575,0.5,22.9,26,0.8,4.5,15,15,0.103,1,0.000709,69994441.95,33016870.22,36977571.73
S1953,0.575,0.5,22.9,26,0.8,5.5,5,5,0.013,0.1,1.58E-05,38640050.31,26271526.86,12368523.46
S1954,0.575,0.5,22.9,26,0.8,5.5,5,5,0.013,0.1,0.000709,53266097.98,40902292.18,12363805.8
S1955,0.575,0.5,22.9,26,0.8,5.5,5,5,0.013,1,1.58E-05,39421997.19,27075541.33,12346455.87
S1956,0.575,0.5,22.9,26,0.8,5.5,5,5,0.013,1,0.000709,53961546.6,41610066.94,12351479.66
S1957,0.575,0.5,22.9,26,0.8,5.5,5,5,0.103,0.1,1.58E-05,41161887.02,28583017.7,12578869.32
S1958,0.575,0.5,22.9,26,0.8,5.5,5,5,0.103,0.1,0.000709,55889980.69,43302789.35,12587191.34
S1959,0.575,0.5,22.9,26,0.8,5.5,5,5,0.103,1,1.58E-05,41931815.71,29360251.75,12571563.96
S1960,0.575,0.5,22.9,26,0.8,5.5,5,5,0.103,1,0.000709,56520591.1,43941105.27,12579485.83
S1961,0.575,0.5,22.9,26,0.8,5.5,5,15,0.013,0.1,1.58E-05,44545437.58,20305460.37,24239977.21
S1962,0.575,0.5,22.9,26,0.8,5.5,5,15,0.013,0.1,0.000709,59148703.2,34911353.81,24237349.39
S1963,0.575,0.5,22.9,26,0.8,5.5,5,15,0.013,1,1.58E-05,45086139.17,20862731.9,24223407.27
S1964,0.575,0.5,22.9,26,0.8,5.5,5,15,0.013,1,0.000709,59899848.31,35674537.21,24225311.09
S1965,0.575,0.5,22.9,26,0.8,5.5,5,15,0.103,0.1,1.58E-05,47357192.63,22867758.68,24489433.95
S1966,0.575,0.5,22.9,26,0.8,5.5,5,15,0.103,0.1,0.000709,60166697.58,35692511.85,24474185.73
S1967,0.575,0.5,22.9,26,0.8,5.5,5,15,0.103,1,1.58E-05,47951344.13,23489346.69,24461997.44
S1968,0.575,0.5,22.9,26,0.8,5.5,5,15,0.103,1,0.000709,62741407.76,38284377.65,24457030.11
S1969,0.575,0.5,22.9,26,0.8,5.5,15,5,0.013,0.1,1.58E-05,44177613.47,19908659.19,24268954.27
S1970,0.575,0.5,22.9,26,0.8,5.5,15,5,0.013,0.1,0.000709,58785266.77,34511524.16,24273742.61
S1971,0.575,0.5,22.9,26,0.8,5.5,15,5,0.013,1,1.58E-05,44805010.14,20540161.9,24264848.24
S1972,0.575,0.5,22.9,26,0.8,5.5,15,5,0.013,1,0.000709,59870866.71,35627481.64,24243385.06
S1973,0.575,0.5,22.9,26,0.8,5.5,15,5,0.103,0.1,1.58E-05,46898700.49,22386672.86,24512027.63
S1974,0.575,0.5,22.9,26,0.8,5.5,15,5,0.103,0.1,0.000709,59811156.06,35304742.55,24506413.5
S1975,0.575,0.5,22.9,26,0.8,5.5,15,5,0.103,1,1.58E-05,49553290.25,25051715.02,24501575.22
S1976,0.575,0.5,22.9,26,0.8,5.5,15,5,0.103,1,0.000709,62397040.68,37896212.89,24500827.78
S1977,0.575,0.5,22.9,26,0.8,5.5,15,15,0.013,0.1,1.58E-05,51705083.52,15498783.28,36206300.24
S1978,0.575,0.5,22.9,26,0.8,5.5,15,15,0.013,0.1,0.000709,66396051.41,30186029.11,36210022.3
S1979,0.575,0.5,22.9,26,0.8,5.5,15,15,0.013,1,1.58E-05,54056626.58,17855212.52,36201414.06
S1980,0.575,0.5,22.9,26,0.8,5.5,15,15,0.013,1,0.000709,66901051.78,30709126.13,36191925.65
S1981,0.575,0.5,22.9,26,0.8,5.5,15,15,0.103,0.1,1.58E-05,55915016.54,19498011.05,36417005.49
S1982,0.575,0.5,22.9,26,0.8,5.5,15,15,0.103,0.1,0.000709,68754394.06,32310056.51,36444337.55
S1983,0.575,0.5,22.9,26,0.8,5.5,15,15,0.103,1,1.58E-05,54699933.21,18268952.02,36430981.19
S1984,0.575,0.5,22.9,26,0.8,5.5,15,15,0.103,1,0.000709,69506014.13,33082106.67,36423907.46
S1985,0.575,0.5,22.9,26,0.95,4.5,5,5,0.013,0.1,1.58E-05,34823665.04,22222941.78,12600723.26
S1986,0.575,0.5,22.9,26,0.95,4.5,5,5,0.013,0.1,0.000709,49458771.17,36865092.57,12593678.6
S1987,0.575,0.5,22.9,26,0.95,4.5,5,5,0.013,1,1.58E-05,35561464.08,22980145.44,12581318.65
S1988,0.575,0.5,22.9,26,0.95,4.5,5,5,0.013,1,0.000709,48350080,35769004.78,12581075.22
S1989,0.575,0.5,22.9,26,0.95,4.5,5,5,0.103,0.1,1.58E-05,37033899.45,24178889.69,12855009.76
S1990,0.575,0.5,22.9,26,0.95,4.5,5,5,0.103,0.1,0.000709,51489957.57,38625379.33,12864578.23
S1991,0.575,0.5,22.9,26,0.95,4.5,5,5,0.103,1,1.58E-05,37641061.54,24795154.76,12845906.78
S1992,0.575,0.5,22.9,26,0.95,4.5,5,5,0.103,1,0.000709,52284711.83,39441568.97,12843142.86
S1993,0.575,0.5,22.9,26,0.95,4.5,5,15,0.013,0.1,1.58E-05,41721945.31,17131224.47,24590720.84
